symbol,asOfDate,periodType,EnterpriseValue,EnterprisesValueEBITDARatio,EnterprisesValueRevenueRatio,ForwardPeRatio,MarketCap,PbRatio,PeRatio,PegRatio,PsRatio,Ticker
TAP,2021-02-11,TTM,,,,,,,16.542751,,,TAP
TAP,2022-09-30,3M,16787401000.0,33.989474,5.719338,11.6009,10424701000.0,0.776938,14.282738,2.101,0.987864,TAP
TAP,2022-12-31,3M,17282322678.0,51.97691,6.572475,12.4378,11219822678.0,0.846129,22.696035,2.3599,1.049368,TAP
TAP,2023-03-31,3M,17235616000.0,52.676088,7.345871,12.7226,11228616000.0,0.880902,,1.803,1.047509,TAP
TAP,2023-06-30,3M,20499824000.0,42.337513,6.275584,15.7978,14237624000.0,1.121144,,4.3858,1.317535,TAP
TAP,2023-09-30,3M,19410943703.0,25.696245,5.884957,12.5628,13756743703.0,1.055059,334.684211,3.387,1.233387,TAP
MDLZ,2022-09-02,TTM,101011480042.0,,,19.305,83234480042.0,3.025498,22.083636,2.8411,2.845639,MDLZ
MDLZ,2022-09-05,TTM,,17.833948,3.380798,,,,,,,MDLZ
MDLZ,2022-09-30,3M,92751136586.0,90.665823,11.947847,17.4825,74974136586.0,2.725242,19.938182,2.5504,2.569181,MDLZ
MDLZ,2022-12-31,3M,111028473558.0,124.192923,12.769232,21.7391,91018473558.0,3.417163,29.622222,3.1266,3.049239,MDLZ
MDLZ,2023-03-30,TTM,,,,22.0751,,3.528583,35.5,2.416,3.0597,MDLZ
MDLZ,2023-03-31,3M,116501941284.0,44.415532,12.710227,22.1239,94977941284.0,3.533011,35.571429,2.4208,3.065856,MDLZ
MDLZ,2023-03-31,TTM,116573753512.0,,,,95049753512.0,,,,,MDLZ
MDLZ,2023-04-01,TTM,,24.500579,3.701224,,,,,,,MDLZ
MDLZ,2023-06-30,3M,120064312428.0,69.081883,14.11359,22.779,99271312428.0,3.516767,25.414634,2.3011,3.056904,MDLZ
MDLZ,2023-09-30,3M,114649003578.0,67.203402,12.697863,19.6464,94413003578.0,3.308997,23.056478,2.045,2.794829,MDLZ
MCO,2022-09-02,TTM,58667400000.0,,,25.8398,52187400000.0,22.74952,30.745946,3.9838,8.8875,MCO
MCO,2022-09-05,TTM,,21.672479,9.830328,,,,,,,MCO
MCO,2022-09-30,3M,51017752000.0,96.807879,40.013923,22.1239,44537752000.0,19.414888,26.282162,3.4054,7.597188,MCO
MCO,2022-12-31,3M,57267184000.0,117.591754,44.393166,28.9855,51043184000.0,22.635547,33.287933,5.8279,9.044063,MCO
MCO,2023-03-31,3M,62158670000.0,92.774134,42.28481,32.4675,56154670000.0,22.292445,41.13172,2.1286,10.33685,MCO
MCO,2023-06-30,3M,69511866240.0,103.594436,46.527354,36.2319,63791866240.0,22.065675,46.486631,2.3467,11.826075,MCO
MCO,2023-09-30,3M,63340779906.0,94.963688,43.030421,27.7008,58003779906.0,18.403697,40.743557,1.8698,10.524704,MCO
MOS,2022-09-23,TTM,20050716682.0,,,4.1563,16755816682.0,1.425869,5.533637,,1.094453,MOS
MOS,2022-09-24,TTM,,3.709729,1.211158,,,,,,,MOS
MOS,2022-09-30,3M,19748231180.0,18.096061,3.692293,4.1391,16453331180.0,1.400129,5.510832,,1.089943,MOS
MOS,2022-12-31,3M,18586102961.0,26.140792,4.14748,4.5914,14936902961.0,1.284481,4.28,,0.864886,MOS
MOS,2023-03-31,3M,18309285603.0,31.185974,5.079845,6.3012,15236685603.0,1.263973,4.560636,,0.854019,MOS
MOS,2023-06-30,3M,15614193045.0,30.580088,4.600528,7.3099,11628193045.0,0.977668,4.294479,,0.647903,MOS
MOS,2023-09-30,3M,15038968320.0,-12532.4736,4.238359,11.5741,11829168320.0,0.953581,5.5625,,0.721071,MOS
MSI,2022-09-30,3M,43075261894.0,85.636704,18.152238,19.5695,37377261894.0,,32.225899,1.7106,4.581866,MSI
MSI,2022-12-31,3M,48659938991.0,58.910338,17.982239,22.8311,43089938991.0,,37.898529,1.8901,5.094388,MSI
MSI,2023-03-31,3M,53143340435.0,104.202628,24.478738,25.2525,47917340435.0,413.080521,36.081967,2.1612,5.397909,MSI
MSI,2023-06-30,3M,54687065808.0,86.667299,22.75783,25.974,49188065808.0,210.205409,36.66,2.2461,5.364516,MSI
MSI,2023-09-30,3M,51279424615.0,70.149692,20.062373,21.4592,45469424615.0,134.261982,30.901249,1.9342,4.85458,MSI
MSCI,2022-09-02,TTM,40185367733.0,,,35.461,36383303733.0,,46.449126,2.8267,17.150598,MSCI
MSCI,2022-09-05,TTM,,32.10417,18.444722,,,,,,,MSCI
MSCI,2022-09-30,3M,37596358797.0,107.439042,67.059835,33.1126,33794294797.0,,43.349435,2.638,16.006086,MSCI
MSCI,2022-12-31,3M,40977295078.0,119.976621,71.115457,36.3636,37194140078.0,,44.857281,2.9836,17.165796,MSCI
MSCI,2023-03-31,3M,48460442096.0,137.396527,81.828722,43.29,44810485096.0,,52.209888,3.2399,20.214918,MSCI
MSCI,2023-06-30,3M,40698189308.0,105.674449,65.519972,36.3636,37133464308.0,,43.014665,2.677,16.617221,MSCI
MSCI,2023-09-30,3M,44427416411.0,112.039927,71.033972,34.2466,40578799411.0,,45.007018,2.2849,17.555939,MSCI
NDAQ,2022-09-30,3M,33414168909.0,70.050669,21.460609,20.1207,27843168909.0,4.766034,25.116688,,4.838608,NDAQ
NDAQ,2022-12-31,3M,35537998920.0,85.019136,22.463969,21.692,30139998920.0,5.133481,26.907895,2.719,5.028637,NDAQ
NDAQ,2023-03-31,3M,31948159472.0,63.768781,20.840287,20.9644,26780159472.0,4.35379,24.190265,2.6348,4.371647,NDAQ
NDAQ,2023-06-30,3M,29471047533.0,67.285497,20.565979,18.315,24490047533.0,3.971144,21.673913,2.3578,3.973533,NDAQ
NDAQ,2023-09-30,3M,28597052214.0,51.433547,19.708513,16.835,23873052214.0,3.828878,21.789238,1.927,3.942767,NDAQ
NTAP,2022-09-02,TTM,15019827452.0,,,13.1234,15493827452.0,23.58269,17.093525,1.0619,2.516122,NTAP
NTAP,2022-09-06,TTM,,10.675073,2.327934,,,,,,,NTAP
NTAP,2022-10-31,3M,14557590000.0,40.777563,8.753812,12.8205,15031590000.0,22.879132,16.611511,,2.445171,NTAP
NTAP,2023-01-31,3M,13835220000.0,42.309541,9.06633,11.6959,14173220000.0,11.791364,10.08067,,2.28048,NTAP
NTAP,2023-04-30,3M,12881680000.0,33.114859,8.147805,11.2867,13332680000.0,12.098621,10.861831,,2.170635,NTAP
NTAP,2023-07-31,3M,15918090000.0,58.738339,11.115985,13.8122,16304090000.0,14.067377,13.47323,,2.697611,NTAP
NTAP,2023-10-31,3M,14892820260.0,39.608565,9.534456,12.7065,15195820260.0,17.406438,13.184783,,2.558213,NTAP
NFLX,2022-08-02,TTM,,,3.512996,,,,,,,NFLX
NFLX,2022-09-30,3M,113189479107.0,20.456415,14.281523,20.1207,104775625107.0,5.492544,20.928,2.0282,3.440614,NFLX
NFLX,2022-12-31,3M,139002027270.0,30.296088,17.702635,27.027,131227643270.0,6.39726,26.399284,2.1982,4.237999,NFLX
NFLX,2023-03-30,TTM,,,,29.1545,,7.253973,34.013065,1.6011,4.830853,NFLX
NFLX,2023-03-31,3M,161873224611.0,30.747278,19.833752,29.7619,153578600611.0,7.391617,34.721608,1.6345,4.931487,NFLX
NFLX,2023-03-31,TTM,162153028172.0,,,,153858404172.0,,,,,NFLX
NFLX,2023-04-01,TTM,,7.974887,5.128901,,,,,,,NFLX
NFLX,2023-06-30,3M,201811336347.0,37.696731,24.649312,38.1679,195201712347.0,8.942641,47.364516,2.1346,6.227851,NFLX
NFLX,2023-09-30,3M,175748915177.0,30.57234,20.57548,24.7525,167332213177.0,7.238362,40.170213,1.3865,5.306684,NFLX
NEM,2021-02-18,TTM,,,,,,,,0.7872,,NEM
NEM,2022-02-14,TTM,,,,,,2.259377,,,,NEM
NEM,2022-09-02,TTM,34887665809.0,,,13.2275,33072665809.0,1.543937,44.329787,,2.687354,NEM
NEM,2022-09-05,TTM,,11.536927,2.821257,,,,,,,NEM
NEM,2022-09-30,3M,35144790000.0,40.913609,13.342745,13.0039,33329790000.0,1.55594,44.712766,,2.710571,NEM
NEM,2022-12-31,3M,39778468103.0,-52.409049,12.430771,17.762,37464468103.0,1.763966,38.688525,,3.102801,NEM
NEM,2023-03-08,TTM,35841357653.0,,,15.2672,33466357653.0,1.72917,,,2.813026,NEM
NEM,2023-03-09,TTM,,15.180584,3.008087,,,,,,,NEM
NEM,2023-03-31,3M,41247860000.0,38.730385,15.396738,16.7785,38872860000.0,2.008518,,,3.270743,NEM
NEM,2023-06-30,3M,36444380000.0,43.645964,13.583444,13.1062,33829380000.0,1.745852,,,2.93193,NEM
NEM,2023-09-30,3M,32211300000.0,42.383289,12.920698,10.2041,29338300000.0,1.526049,,,2.623727,NEM
NEE,2022-09-30,3M,216535501953.0,61.920361,32.227341,25.5102,155813501953.0,4.276009,60.315385,2.0071,8.847969,NEE
NEE,2022-12-31,3M,228443881307.0,64.751667,37.06098,27.248,166126881307.0,4.30022,43.092784,2.14,8.318385,NEE
NEE,2023-03-31,3M,219330363520.0,51.643599,32.657886,24.6914,155965363520.0,3.975767,36.704762,2.5735,7.277653,NEE
NEE,2023-06-30,3M,218525578577.0,46.034459,29.735417,23.9234,150159578577.0,3.50055,22.017804,1.9684,5.947722,NEE
NEE,2023-09-30,3M,186534574888.0,61.664322,26.008725,16.8634,115938574888.0,2.588319,14.145679,1.3716,4.252105,NEE
NKE,2022-11-30,3M,170734500000.0,107.583176,12.822719,35.9712,170019500000.0,10.745765,31.161932,3.5857,3.727794,NKE
NKE,2023-02-28,3M,184840600000.0,130.906941,14.918531,28.3286,182936600000.0,11.978562,33.556497,2.0236,3.848876,NKE
NKE,2023-03-07,TTM,187335827136.0,,,28.5714,185431827136.0,12.141948,33.782486,2.0372,3.874797,NKE
NKE,2023-03-08,TTM,,25.533028,3.81485,,,,,,,NKE
NKE,2023-05-31,3M,163022320000.0,133.515414,12.711292,26.3158,161258320000.0,11.097538,30.334294,1.7543,3.284567,NKE
NKE,2023-08-31,3M,156475040000.0,97.553017,12.093287,27.1003,155006040000.0,11.068698,31.489164,1.8564,3.117409,NKE
NI,2020-07-14,TTM,,,,,,,49.479167,,,NI
NI,2022-09-30,3M,21809593126.0,58.944846,20.017984,16.2602,10228393126.0,1.801376,16.464052,1.7307,2.012832,NI
NI,2022-12-31,3M,23470903657.0,38.936469,13.769156,17.762,11136203657.0,2.001089,17.805195,1.8988,2.155871,NI
NI,2023-03-31,3M,24549594586.0,33.202048,12.487078,18.1488,11546994586.0,1.915274,16.447059,2.4795,2.115662,NI
NI,2023-06-30,3M,24316311830.0,60.188891,22.308543,17.4216,11299611830.0,1.844022,18.605442,2.4069,2.043784,NI
NI,2023-09-30,3M,23822528414.0,53.860566,23.187199,14.771,10199128414.0,1.673579,17.138889,2.0412,1.880499,NI
NDSN,2022-10-31,3M,13648135000.0,65.832521,19.965644,22.7273,12849975000.0,5.843434,27.272727,1.7781,5.251838,NDSN
NDSN,2023-01-31,3M,14608570573.0,87.237742,23.929764,25.5754,13911573573.0,6.063339,27.616345,2.2751,5.47122,NDSN
NDSN,2023-04-30,3M,13410693069.0,67.661403,20.6266,23.6407,12386121069.0,5.062409,25.240373,2.1458,4.839765,NDSN
NDSN,2023-07-31,3M,15285482122.0,76.183623,23.564088,25.1889,14339523122.0,5.742696,28.270787,2.3222,5.580481,NDSN
NSC,2022-09-02,TTM,69990869738.0,,,15.8479,56195869738.0,4.272151,19.079745,1.7945,4.876316,NSC
NSC,2022-09-05,TTM,,11.988844,5.896947,,,,,,,NSC
NSC,2022-09-30,3M,62331954755.0,39.550733,18.645514,13.8313,48536954755.0,3.689901,16.718501,1.598,4.27284,NSC
NSC,2022-12-31,3M,70903732367.0,58.356981,21.90415,17.0068,57049732367.0,4.315309,18.159175,2.0903,4.759435,NSC
NSC,2023-03-31,3M,63395595624.0,58.268011,20.24125,15.4799,48259595624.0,3.79012,15.273775,2.734,3.918964,NSC
NSC,2023-06-30,3M,65913984212.0,69.092227,22.118787,17.301,51477984212.0,4.044785,17.456505,3.3034,4.069592,NSC
NSC,2023-09-30,3M,59279118499.0,52.833439,19.952581,14.1643,44706118499.0,3.523183,17.725473,3.1624,3.5718,NSC
NOC,2022-09-30,3M,85806328289.0,55.754599,9.564857,17.2117,72473328289.0,5.309012,13.133762,,2.12308,NOC
NOC,2022-12-31,3M,96878011435.0,32.795535,9.655937,22.6757,83976011435.0,5.993294,15.566619,,2.424856,NOC
NOC,2023-03-31,3M,82282388167.0,57.742027,8.846617,20.9205,70158388167.0,4.581922,14.671751,16.4655,1.962834,NOC
NOC,2023-06-30,3M,83149093437.0,57.068698,8.683072,20.1613,69003093437.0,4.558872,14.765144,15.1456,1.900907,NOC
NOC,2023-09-30,3M,78784613182.0,62.577135,8.059807,17.8891,66600613182.0,4.288338,14.604844,12.1727,1.787208,NOC
NCLH,2020-04-30,TTM,,,,60.6061,,,3.813953,,,NCLH
NCLH,2022-09-30,3M,16128350319.0,333.685404,9.983442,8.0257,4787028319.0,5.308215,,,1.932844,NCLH
NCLH,2022-12-31,3M,17877303264.0,-173.797218,11.768127,9.2851,5157888264.0,12.902255,,,1.324238,NCLH
NCLH,2023-03-31,3M,18379481307.0,86.516512,10.087869,18.5185,5704938307.0,83.173278,,,1.165613,NCLH
NCLH,2023-06-30,3M,21685787735.0,45.262271,9.83263,29.9401,9255635735.0,,,,1.491797,NCLH
NCLH,2023-09-30,3M,19869359911.0,26.142244,7.834807,11.4416,7010980911.0,460.612372,,,0.971651,NCLH
NRG,2022-09-30,3M,16618428992.0,49.905192,1.952812,8.2372,8883428992.0,1.676119,2.689389,,0.32187,NRG
NRG,2022-12-31,3M,15312825403.0,-14.035587,1.949437,6.9638,7330825403.0,1.423905,3.982478,,0.248222,NRG
NRG,2023-01-03,TTM,,4.076897,,,,,,,,NRG
NRG,2023-03-31,3M,15757206259.0,-13.120072,2.04056,6.8446,7885206259.0,2.059876,6.632495,,0.256553,NRG
NRG,2023-06-30,3M,21451619129.0,24.685408,3.379272,7.5988,8615619129.0,3.545522,,1.5573,0.277722,NRG
NRG,2023-09-30,3M,21365603403.0,21.029137,2.68885,6.398,8825603403.0,3.29068,,1.3112,0.292365,NRG
NUE,2022-09-30,3M,32993793048.0,12.426362,3.14204,7.2993,28008423048.0,1.666311,3.30931,,0.691149,NUE
NUE,2022-12-31,3M,37098409415.0,20.079276,4.252476,9.058,33815026415.0,1.886834,4.161983,,0.82356,NUE
NUE,2023-03-31,3M,40750493948.0,21.597389,4.678598,9.6525,38916941948.0,2.113363,5.365405,,0.979291,NUE
NUE,2023-06-30,3M,43248634453.0,18.477671,4.541371,9.6061,41195532453.0,2.166204,6.412984,,1.067984,NUE
NUE,2023-09-30,3M,40185835936.0,22.009759,4.579199,13.5501,38887761936.0,1.948902,7.188506,,1.065668,NUE
NVDA,2022-10-31,3M,327760960000.0,302.362509,55.262344,29.7619,333105960000.0,13.966121,44.107843,2.579,11.498638,NVDA
NVDA,2023-01-31,3M,480387420000.0,269.880573,79.389757,45.4545,481782420000.0,22.568228,83.13617,4.644,17.260556,NVDA
NVDA,2023-04-30,3M,685003648069.0,257.617017,95.245224,61.7284,686268648069.0,31.049852,159.477011,3.4488,25.790295,NVDA
NVDA,2023-07-31,3M,1150499010000.0,155.242074,85.177983,62.8931,1153739010000.0,47.052978,243.380208,2.656,45.057785,NVDA
NVDA,2023-10-31,3M,1000565800000.0,91.317496,55.218863,24.5098,1005634800000.0,36.567208,98.502415,0.8216,31.089431,NVDA
NVR,2022-09-02,TTM,12939867591.0,,,11.7647,13436374591.0,4.491268,9.862964,,1.561686,NVR
NVR,2022-09-05,TTM,,6.247588,1.337777,,,,,,,NVR
NVR,2022-09-30,3M,12309902257.0,22.5573,4.427486,12.987,12806409257.0,4.280695,9.607422,,1.521224,NVR
NVR,2022-12-31,3M,13979768458.0,24.035873,5.14766,17.4825,14741284458.0,4.813083,10.311128,,1.65018,NVR
NVR,2023-03-31,3M,16548481932.0,37.519117,7.58654,15.9744,18063646932.0,5.150962,11.329734,,1.855407,NVR
NVR,2023-06-30,3M,18919559833.0,39.583071,8.07785,16.7504,20706437833.0,5.384805,13.365506,,2.123398,NVR
NVR,2023-09-30,3M,17790564052.0,32.569373,6.911394,12.2399,19466185052.0,4.686962,12.734203,,2.051541,NVR
NXPI,2022-09-02,TTM,50258365705.0,,,11.325,42643365705.0,6.12516,17.786418,1.0386,3.518831,NXPI
NXPI,2022-09-05,TTM,,11.094562,4.070162,,,,,,,NXPI
NXPI,2022-09-30,3M,46350900457.0,34.771868,13.454543,10.2881,38735900457.0,5.563904,16.156627,0.9434,3.196396,NXPI
NXPI,2022-12-31,3M,48354082241.0,37.688295,14.599663,11.9332,40951082241.0,5.770194,15.771457,1.2427,3.248829,NXPI
NXPI,2023-03-31,3M,55754140440.0,49.036183,17.864191,14.9701,48434140440.0,6.5021,17.675355,1.9996,3.728836,NXPI
NXPI,2023-06-30,3M,60401110865.0,49.590403,18.308915,15.456,53164110865.0,6.688151,19.642994,2.0467,4.0824,NXPI
NXPI,2023-09-30,3M,58846802629.0,45.301619,17.136518,13.245,51539802629.0,6.306877,18.913907,1.6105,3.978639,NXPI
ORLY,2022-09-30,3M,50610400750.0,56.546923,13.323369,19.5695,44169550750.0,,22.222749,1.2842,3.456282,ORLY
ORLY,2022-12-31,3M,59289428161.0,75.196209,16.268224,22.779,52815946161.0,,25.787657,1.9026,3.97221,ORLY
ORLY,2023-03-31,3M,58257282885.0,71.416572,15.711818,23.2019,51820835885.0,,25.388158,1.5047,3.82734,ORLY
ORLY,2023-06-30,3M,64800163552.0,67.736897,15.925364,25.8398,57702373552.0,,27.649783,1.618,4.109764,ORLY
ORLY,2023-09-30,3M,61833228710.0,61.652095,14.710359,21.5983,54766396710.0,,25.253126,1.3494,3.743174,ORLY
OXY,2022-09-30,3M,87221774456.0,15.936739,9.288794,9.009,55852774456.0,3.091254,6.041645,,1.813895,OXY
OXY,2022-12-31,3M,87669502245.0,19.573454,10.666687,8.4246,57252502245.0,2.989878,5.227386,,1.729719,OXY
OXY,2023-03-31,3M,85202544162.0,23.071363,11.79274,9.8619,55659544162.0,2.738746,5.344742,,1.707563,OXY
OXY,2023-06-30,3M,80650295014.0,24.693905,12.033765,11.3895,52019295014.0,2.546346,6.72,,1.64991,OXY
OXY,2023-09-30,3M,86220160893.0,22.985913,12.045287,13.4953,57398160893.0,2.787626,10.959459,,2.020196,OXY
ODFL,2022-09-02,TTM,30107631719.0,,,22.4215,30428201719.0,8.557274,25.253247,1.7355,5.248531,ODFL
ODFL,2022-09-05,TTM,,15.546123,5.038823,,,,,,,ODFL
ODFL,2022-09-30,3M,27281581213.0,54.885671,17.011755,20.4918,27602151213.0,7.762508,23.076994,1.586,4.796228,ODFL
ODFL,2022-10-31,3M,30192508974.0,60.741938,18.826899,22.6244,30468105974.0,8.562858,23.53042,1.7506,5.0766,ODFL
ODFL,2022-12-31,3M,31076877691.0,71.890288,20.833768,23.753,31352474691.0,8.790764,24.317052,1.8388,5.246309,ODFL
ODFL,2023-03-31,3M,37299069158.0,97.044793,25.863767,27.248,37434773158.0,10.247912,27.98358,1.9972,6.156704,ODFL
ODFL,2023-06-30,3M,40295067011.0,102.789605,28.513573,33.2226,40427531011.0,10.790749,30.407072,3.9119,6.671323,ODFL
ODFL,2023-09-30,3M,44730771660.0,100.188529,29.519864,32.2581,44705942660.0,11.666371,35.546481,4.0658,7.635566,ODFL
OMC,2022-09-30,3M,16097729854.0,25.84735,4.674952,9.3197,12923529854.0,4.56146,10.325696,3.5434,0.934082,OMC
OMC,2022-12-31,3M,19717238560.0,27.166215,5.097265,12.3916,16633438560.0,6.019674,13.114148,5.6865,1.194123,OMC
OMC,2023-03-31,3M,20954317665.0,48.060362,6.085534,12.9366,18803317665.0,5.7819,14.833333,2.2768,1.366663,OMC
OMC,2023-06-30,3M,21890518078.0,34.642377,6.064023,13.0548,18721218078.0,6.006936,14.329819,2.4098,1.366418,OMC
OMC,2023-09-30,3M,18389310200.0,29.263702,5.139406,9.8039,14715110200.0,4.640619,11.001477,1.8992,1.059793,OMC
ON,2022-09-02,TTM,30668789228.0,,,13.1752,29247789228.0,5.426809,17.535065,0.8464,3.948762,ON
ON,2022-09-05,TTM,,11.328183,4.025726,,,,,,,ON
ON,2022-09-30,3M,28372916155.0,49.768315,12.940307,12.1655,26951916155.0,5.000819,16.18961,0.7814,3.645776,ON
ON,2022-12-31,3M,27731858248.0,30.012834,13.183047,13.7741,26970258248.0,4.763061,16.2,0.8747,3.460663,ON
ON,2023-03-31,3M,35861681728.0,49.995374,18.299577,19.1205,35549981728.0,5.744523,19.415094,3.8114,4.431292,ON
ON,2023-06-30,3M,41610618915.0,49.144465,19.867561,20.1207,40813218915.0,6.329594,23.068293,1.8192,5.081142,ON
ON,2023-09-30,3M,40884371044.0,47.042194,18.747419,16.3132,40023771044.0,5.730698,21.270023,1.4453,4.991848,ON
OKE,2022-06-21,TTM,,,,13.986,,,,,,OKE
OKE,2022-06-22,TTM,,,2.054304,,,,,,,OKE
OKE,2022-07-28,TTM,,,,,,,,1.8048,,OKE
OKE,2022-09-30,3M,36617848686.0,41.239985,6.192214,11.8906,22901599686.0,3.745378,14.556818,1.3855,1.073034,OKE
OKE,2022-10-14,TTM,37878089613.0,,,,,,,,,OKE
OKE,2022-12-31,3M,43201682419.0,45.442354,8.585337,15.1286,29364867419.0,4.654153,18.199446,1.5535,1.293113,OKE
OKE,2023-03-31,3M,41911407648.0,24.55267,9.270384,11.9617,28430401648.0,4.378027,16.546875,1.646,1.272813,OKE
OKE,2023-06-30,3M,40256297200.0,41.803009,10.786789,11.5207,27630297200.0,3.87413,11.623352,1.6544,1.2903,OKE
OKE,2023-09-30,3M,49657236383.0,50.311283,11.854198,13.4409,36946236383.0,5.11919,11.702952,1.9008,1.482752,OKE
ORCL,2022-11-30,3M,304122850000.0,67.612906,24.775792,16.7504,223765850000.0,,39.350711,1.55,5.185027,ORCL
ORCL,2023-02-28,3M,319549000000.0,68.250534,25.774238,15.3846,235980000000.0,,27.484277,1.6549,5.212927,ORCL
ORCL,2023-05-31,3M,370457220000.0,65.56765,26.772944,18.9036,287415220000.0,,34.963696,2.0766,6.083078,ORCL
ORCL,2023-08-31,3M,410042210000.0,86.836554,32.927183,21.5983,329748210000.0,307.314268,39.214984,2.3609,6.666108,ORCL
OTIS,2022-09-02,TTM,35962011356.0,,,20.0803,30139011356.0,,24.731034,2.8878,2.178423,OTIS
OTIS,2022-09-05,TTM,,15.990223,2.552126,,,,,,,OTIS
OTIS,2022-09-30,3M,32402080000.0,56.156118,9.689617,17.8571,26579080000.0,,22.0,2.5689,1.937861,OTIS
OTIS,2022-12-31,3M,38475855689.0,71.649638,11.188094,22.4215,32622855689.0,,26.910653,3.2295,2.412645,OTIS
OTIS,2023-03-31,3M,40895080000.0,73.026929,12.22208,24.3902,34874080000.0,,28.513514,2.7501,2.608783,OTIS
OTIS,2023-06-30,3M,42619417000.0,67.435786,11.456833,25.7069,36645417000.0,,29.47351,2.9003,2.748838,OTIS
OTIS,2023-09-30,3M,39019240869.0,63.240261,11.075572,20.1207,33067240869.0,,25.254717,1.7057,2.426871,OTIS
PCAR,2022-09-02,TTM,35841039620.0,,,11.4548,30067239620.0,2.40192,13.638801,1.1805,1.183588,PCAR
PCAR,2022-09-05,TTM,,10.17662,1.407507,,,,,,,PCAR
PCAR,2022-09-30,3M,34879508199.0,30.968222,4.94121,11.0865,29105708199.0,2.325109,13.200314,1.1425,1.145536,PCAR
PCAR,2022-12-31,3M,39928756864.0,30.164506,4.911588,12.4688,34418556864.0,2.671234,13.302419,1.319,1.260881,PCAR
PCAR,2023-03-31,3M,43627092000.0,26.125572,5.148772,11.4025,38251392000.0,2.905073,12.730435,15.8446,1.329394,PCAR
PCAR,2023-06-30,3M,49595674000.0,28.977899,5.584407,11.3636,43728874000.0,3.150041,13.941667,7.9453,1.421308,PCAR
PCAR,2023-09-30,3M,50202589176.0,29.082719,5.772801,12.8205,44448889176.0,2.947676,12.215517,8.4359,1.369238,PCAR
PKG,2022-09-02,TTM,14775641736.0,,,13.1062,12758941736.0,3.218298,12.579482,,1.517634,PKG
PKG,2022-09-05,TTM,,7.639544,1.755452,,,,,,,PKG
PKG,2022-09-30,3M,12425983000.0,34.146697,5.845046,10.8108,10409283000.0,2.625623,10.378004,,1.25204,PKG
PKG,2022-12-31,3M,13889785336.0,47.616679,7.020716,13.459,11836085336.0,2.889184,11.649362,,1.400335,PKG
PKG,2023-03-31,3M,14868717000.0,55.335754,7.523512,15.2207,12480817000.0,3.403457,12.586582,,1.517993,PKG
PKG,2023-06-30,3M,14201984000.0,50.290312,7.275234,15.361,11881184000.0,3.161823,12.659004,,1.457384,PKG
PKG,2023-09-30,3M,16010760687.0,62.347199,8.270021,20.0803,13806460687.0,3.587398,16.214361,,1.735698,PKG
PARA,2022-09-30,3M,25746460000.0,39.855201,3.722739,10.4058,12459460000.0,0.542543,3.909651,,0.420627,PARA
PARA,2022-12-31,3M,24988187790.0,81.394749,3.0732,11.6414,11069187790.0,0.484259,3.845103,1.5839,0.370794,PARA
PARA,2023-03-31,3M,29057540000.0,-25.556324,3.999661,21.978,14668540000.0,0.630483,21.660194,0.9302,0.480915,PARA
PARA,2023-06-30,3M,25608060000.0,-6402.015,3.362403,22.0751,10466060000.0,0.474002,,1.0603,0.343674,PARA
PARA,2023-09-30,3M,23943853801.0,33.581843,3.356772,9.6246,8516853801.0,0.387865,,0.5263,0.280388,PARA
PH,2022-09-30,3M,42030466678.0,54.224464,9.929766,12.5945,31113992678.0,3.516496,24.014866,1.2103,1.991384,PH
PH,2022-12-31,3M,50808233721.0,56.869499,10.868511,15.1057,37366067721.0,4.259666,30.24948,1.7024,2.318769,PH
PH,2023-03-31,3M,56364130851.0,49.716314,11.135492,15.4083,43121603851.0,4.6256,34.650515,1.8143,2.543921,PH
PH,2023-06-30,3M,62940965303.0,49.581912,12.351191,17.2712,50094039303.0,5.121411,33.711322,1.8821,2.790458,PH
PH,2023-09-30,3M,62132949118.0,51.981485,12.817556,17.0068,50057062118.0,4.845981,24.284289,1.9596,2.652388,PH
PAYX,2022-11-30,3M,44357765948.0,83.89969,37.266039,30.1205,44708665948.0,14.250228,31.241814,3.4478,9.50853,PAYX
PAYX,2023-02-28,3M,39412880352.0,64.410656,28.539378,24.6914,39800180352.0,12.416991,27.259259,2.7461,8.315296,PAYX
PAYX,2023-03-07,TTM,40017395365.0,,,25.0627,40404695365.0,12.605589,27.676543,2.7881,8.442587,PAYX
PAYX,2023-03-08,TTM,,18.765484,8.30788,,,,,,,PAYX
PAYX,2023-05-31,3M,37141465000.0,74.67122,30.206136,23.2558,37827265000.0,11.122068,25.284337,2.5802,7.728296,PAYX
PAYX,2023-08-31,3M,43423734663.0,75.192614,33.766512,26.1097,44153434663.0,12.639824,28.425581,3.3313,8.844227,PAYX
PAYC,2022-09-30,3M,18845492330.0,188.707792,56.395432,46.2963,19095531330.0,19.20811,83.966921,1.8015,15.855479,PAYC
PAYC,2022-12-31,3M,17668379754.0,126.334461,47.674038,43.6681,17956542754.0,16.682499,72.165116,1.6961,14.002433,PAYC
